date,day_of_week,month,is_weekend,week_of_year,quarter,temperature,humidity,humidity_drop,rainfall,festival,festival_name,festival_intensity,respiratory_alert,baseline_patients,actual_patients,surge_risk,risk_score
2024-05-11,5,5,1,19,2,31.3,42.8,0.0,0.0,0,None,0.0,0,107,115,LOW,8.6
2024-05-12,6,5,1,19,2,30.2,48.6,0.0,0.0,0,None,0.0,0,108,113,LOW,8.2
2024-05-13,0,5,0,20,2,30.8,42.4,6.2,0.0,0,None,0.0,0,108,118,MEDIUM,2.7
2024-05-14,1,5,0,20,2,31.2,40.6,1.8,4.7,0,None,0.0,0,113,121,MEDIUM,11.5
2024-05-15,2,5,0,20,2,30.2,40.3,0.3,0.0,0,None,0.0,0,109,117,LOW,5.3
2024-05-16,3,5,0,20,2,28.8,43.0,0.0,0.0,0,None,0.0,0,112,118,LOW,5.1
2024-05-17,4,5,0,20,2,27.7,43.7,0.0,0.0,0,None,0.0,0,111,118,LOW,3.1
2024-05-18,5,5,1,20,2,28.5,49.4,0.0,0.0,0,None,0.0,0,106,112,MEDIUM,11.9
2024-05-19,6,5,1,20,2,29.4,51.5,0.0,0.0,0,None,0.0,0,109,112,MEDIUM,12.8
2024-05-20,0,5,0,21,2,28.6,51.4,0.1,0.0,0,None,0.0,0,109,120,MEDIUM,6.3
2024-05-21,1,5,0,21,2,29.1,50.3,1.1,0.0,0,None,0.0,0,113,122,LOW,8.6
2024-05-22,2,5,0,21,2,30.0,50.3,0.0,0.0,0,None,0.0,0,109,121,LOW,8.3
2024-05-23,3,5,0,21,2,30.8,46.6,3.7,0.0,0,None,0.0,0,110,123,LOW,5.4
2024-05-24,4,5,0,21,2,32.4,49.5,0.0,0.0,0,None,0.0,0,108,116,LOW,6.5
2024-05-25,5,5,1,21,2,33.2,45.4,4.2,0.0,0,None,0.0,0,111,121,LOW,12.5
2024-05-26,6,5,1,21,2,31.0,48.7,0.0,62.2,0,None,0.0,0,108,126,LOW,23.7
2024-05-27,0,5,0,22,2,32.8,51.8,0.0,0.0,0,None,0.0,0,115,150,MEDIUM,39.4
2024-05-28,1,5,0,22,2,31.3,50.7,1.1,0.0,0,None,0.0,0,110,120,LOW,7.3
2024-05-29,2,5,0,22,2,32.2,48.9,1.8,0.0,0,None,0.0,0,110,120,LOW,3.9
2024-05-30,3,5,0,22,2,31.6,49.5,0.0,0.0,0,None,0.0,0,110,120,LOW,5.4
2024-05-31,4,5,0,22,2,30.6,40.1,9.4,0.0,0,None,0.0,0,109,114,LOW,4.8
2024-06-01,5,6,1,22,2,31.9,56.5,0.0,22.5,0,None,0.0,0,109,129,MEDIUM,28.8
2024-06-02,6,6,1,22,2,32.2,57.6,0.0,16.2,0,None,0.0,0,109,146,HIGH,50.2
2024-06-03,0,6,0,23,2,30.8,58.4,0.0,39.3,0,None,0.0,1,109,179,CRITICAL,74.4
2024-06-04,1,6,0,23,2,32.8,61.1,0.0,33.7,0,None,0.0,1,110,174,CRITICAL,77.7
2024-06-05,2,6,0,23,2,34.9,60.5,0.7,38.3,0,None,0.0,0,113,164,HIGH,52.7
2024-06-06,3,6,0,23,2,33.6,56.9,3.6,0.0,0,None,0.0,0,110,153,MEDIUM,30.2
2024-06-07,4,6,0,23,2,34.0,57.7,0.0,14.0,0,None,0.0,0,112,146,MEDIUM,31.2
2024-06-08,5,6,1,23,2,33.0,58.8,0.0,0.5,0,None,0.0,0,112,149,MEDIUM,31.2
2024-06-09,6,6,1,23,2,32.4,59.6,0.0,0.0,0,None,0.0,0,106,130,LOW,16.6
2024-06-10,0,6,0,24,2,33.7,60.3,0.0,14.0,0,None,0.0,0,110,139,MEDIUM,21.0
2024-06-11,1,6,0,24,2,33.7,63.3,0.0,16.3,0,None,0.0,0,111,154,MEDIUM,33.8
2024-06-12,2,6,0,24,2,35.8,58.7,4.6,12.8,0,None,0.0,0,112,152,MEDIUM,38.1
2024-06-13,3,6,0,24,2,34.5,59.8,0.0,8.0,0,None,0.0,0,109,153,MEDIUM,38.0
2024-06-14,4,6,0,24,2,35.5,63.7,0.0,0.0,0,None,0.0,0,108,132,LOW,10.9
2024-06-15,5,6,1,24,2,35.1,57.0,6.7,17.2,0,None,0.0,0,111,149,MEDIUM,36.1
2024-06-16,6,6,1,24,2,35.6,58.8,0.0,42.7,0,None,0.0,0,107,143,MEDIUM,41.9
2024-06-17,0,6,0,25,2,34.5,57.5,1.3,14.1,0,None,0.0,0,107,152,HIGH,38.0
2024-06-18,1,6,0,25,2,34.2,57.4,0.1,11.3,0,None,0.0,0,112,150,HIGH,28.0
2024-06-19,2,6,0,25,2,33.9,55.7,1.7,0.0,0,None,0.0,0,107,154,LOW,31.8
2024-06-20,3,6,0,25,2,32.8,56.9,0.0,33.5,0,None,0.0,0,109,151,LOW,35.8
2024-06-21,4,6,0,25,2,33.9,63.7,0.0,34.9,0,None,0.0,0,111,158,MEDIUM,40.0
2024-06-22,5,6,1,25,2,34.6,58.4,5.3,43.6,0,None,0.0,0,114,164,HIGH,47.6
2024-06-23,6,6,1,25,2,35.0,55.5,2.9,0.0,0,None,0.0,0,108,154,MEDIUM,30.1
2024-06-24,0,6,0,26,2,36.5,53.4,2.1,12.2,0,None,0.0,0,111,149,MEDIUM,26.1
2024-06-25,1,6,0,26,2,37.4,61.2,0.0,26.3,0,None,0.0,0,107,152,MEDIUM,30.2
2024-06-26,2,6,0,26,2,35.8,59.4,1.9,40.1,0,None,0.0,0,108,146,MEDIUM,34.8
2024-06-27,3,6,0,26,2,35.6,59.5,0.0,15.5,0,None,0.0,0,112,147,LOW,30.1
2024-06-28,4,6,0,26,2,34.3,58.5,1.0,0.0,0,None,0.0,0,106,145,LOW,23.7
2024-06-29,5,6,1,26,2,34.1,56.3,2.2,0.0,0,None,0.0,0,109,135,MEDIUM,20.4
2024-06-30,6,6,1,26,2,33.3,57.1,0.0,31.9,0,None,0.0,0,109,136,LOW,33.4
2024-07-01,0,7,0,27,3,36.7,78.1,0.0,27.7,0,None,0.0,0,111,161,MEDIUM,44.2
2024-07-02,1,7,0,27,3,36.6,80.0,0.0,0.0,0,None,0.0,0,108,156,MEDIUM,35.5
2024-07-03,2,7,0,27,3,35.9,74.5,5.6,0.0,0,None,0.0,0,108,132,LOW,14.5
2024-07-04,3,7,0,27,3,37.0,75.6,0.0,0.0,0,None,0.0,0,114,138,LOW,14.9
2024-07-05,4,7,0,27,3,33.8,71.9,3.7,0.0,0,None,0.0,0,110,142,MEDIUM,18.8
2024-07-06,5,7,1,27,3,31.8,66.8,5.1,7.6,0,None,0.0,0,112,130,MEDIUM,18.5
2024-07-07,6,7,1,27,3,33.7,72.1,0.0,0.0,0,None,0.0,0,107,131,LOW,14.6
2024-07-08,0,7,0,28,3,34.2,75.8,0.0,0.0,0,None,0.0,0,111,137,LOW,16.1
2024-07-09,1,7,0,28,3,34.7,77.6,0.0,7.8,0,None,0.0,0,113,144,LOW,27.5
2024-07-10,2,7,0,28,3,33.2,74.1,3.4,18.0,0,None,0.0,0,109,149,MEDIUM,39.9
2024-07-11,3,7,0,28,3,33.7,73.0,1.2,26.6,0,None,0.0,0,109,146,HIGH,37.0
2024-07-12,4,7,0,28,3,36.5,75.0,0.0,0.0,0,None,0.0,0,109,134,LOW,19.7
2024-07-13,5,7,1,28,3,37.0,75.2,0.0,4.4,0,None,0.0,0,108,131,LOW,14.7
2024-07-14,6,7,1,28,3,36.6,72.9,2.3,0.0,0,None,0.0,0,110,133,LOW,20.2
2024-07-15,0,7,0,29,3,35.6,67.9,5.0,13.7,0,None,0.0,0,108,148,MEDIUM,40.2
2024-07-16,1,7,0,29,3,35.0,70.1,0.0,63.7,0,None,0.0,0,112,158,HIGH,50.7
2024-07-17,2,7,0,29,3,32.4,74.3,0.0,41.9,0,None,0.0,0,106,150,HIGH,46.1
2024-07-18,3,7,0,29,3,33.5,70.0,4.3,17.0,0,None,0.0,0,110,147,MEDIUM,33.8
2024-07-19,4,7,0,29,3,35.0,72.9,0.0,43.0,0,None,0.0,0,110,160,HIGH,33.6
2024-07-20,5,7,1,29,3,33.1,73.7,0.0,16.3,0,None,0.0,0,110,156,MEDIUM,39.2
2024-07-21,6,7,1,29,3,32.9,75.5,0.0,9.6,0,None,0.0,0,114,155,LOW,38.3
2024-07-22,0,7,0,30,3,32.1,76.9,0.0,18.7,0,None,0.0,0,107,150,MEDIUM,30.6
2024-07-23,1,7,0,30,3,31.8,73.1,3.8,0.0,0,None,0.0,0,109,144,HIGH,27.9
2024-07-24,2,7,0,30,3,32.8,68.0,5.1,0.0,0,None,0.0,0,111,141,LOW,19.8
2024-07-25,3,7,0,30,3,31.0,68.2,0.0,15.2,0,None,0.0,0,109,140,MEDIUM,24.4
2024-07-26,4,7,0,30,3,32.9,72.6,0.0,24.1,0,None,0.0,0,110,152,MEDIUM,34.8
2024-07-27,5,7,1,30,3,34.5,70.9,1.7,11.5,0,None,0.0,0,110,151,MEDIUM,39.6
2024-07-28,6,7,1,30,3,34.3,69.5,1.5,0.0,0,None,0.0,0,110,155,LOW,44.8
2024-07-29,0,7,0,31,3,31.5,65.2,4.3,0.0,0,None,0.0,0,113,155,MEDIUM,27.3
2024-07-30,1,7,0,31,3,31.4,73.4,0.0,39.2,0,None,0.0,0,111,142,HIGH,30.4
2024-07-31,2,7,0,31,3,33.9,75.5,0.0,46.3,0,None,0.0,0,110,138,HIGH,29.1
2024-08-01,3,8,0,31,3,29.6,85.8,0.0,0.0,0,None,0.0,0,110,149,MEDIUM,28.0
2024-08-02,4,8,0,31,3,30.4,87.0,0.0,15.0,0,None,0.0,0,109,136,LOW,19.0
2024-08-03,5,8,1,31,3,30.0,86.6,0.4,49.3,0,None,0.0,0,108,150,MEDIUM,47.5
2024-08-04,6,8,1,31,3,32.0,83.9,2.7,21.3,0,None,0.0,0,108,141,LOW,40.9
2024-08-05,0,8,0,32,3,31.7,82.5,1.4,15.8,0,None,0.0,0,111,156,MEDIUM,44.8
2024-08-06,1,8,0,32,3,32.8,80.9,1.6,18.8,0,None,0.0,0,109,152,LOW,36.1
2024-08-07,2,8,0,32,3,33.7,89.1,0.0,40.8,0,None,0.0,0,111,159,MEDIUM,48.3
2024-08-08,3,8,0,32,3,35.9,87.8,1.3,40.5,0,None,0.0,0,110,151,MEDIUM,38.3
2024-08-09,4,8,0,32,3,35.0,83.9,3.8,63.7,0,None,0.0,0,109,141,HIGH,29.7
2024-08-10,5,8,1,32,3,35.0,84.4,0.0,0.0,0,None,0.0,0,108,152,MEDIUM,32.9
2024-08-11,6,8,1,32,3,32.8,80.3,4.1,6.9,0,None,0.0,0,110,140,MEDIUM,27.8
2024-08-12,0,8,0,33,3,34.5,85.3,0.0,36.3,0,None,0.0,0,109,154,LOW,41.3
2024-08-13,1,8,0,33,3,33.3,81.9,3.5,24.4,0,None,0.0,0,108,155,HIGH,33.7
2024-08-14,2,8,0,33,3,32.8,83.3,0.0,44.0,0,None,0.0,0,108,144,MEDIUM,38.7
2024-08-15,3,8,0,33,3,33.0,85.8,0.0,9.5,0,None,0.0,0,112,153,MEDIUM,26.9
2024-08-16,4,8,0,33,3,31.3,85.3,0.5,32.2,0,None,0.0,0,110,140,MEDIUM,29.0
2024-08-17,5,8,1,33,3,32.3,84.1,1.2,24.5,0,None,0.0,0,115,156,MEDIUM,42.3
2024-08-18,6,8,1,33,3,33.9,83.2,1.0,23.6,0,None,0.0,0,112,151,MEDIUM,40.3
2024-08-19,0,8,0,34,3,34.2,82.4,0.8,0.0,0,None,0.0,0,110,165,MEDIUM,35.3
2024-08-20,1,8,0,34,3,32.1,80.4,2.0,0.0,0,None,0.0,0,110,135,LOW,18.7
2024-08-21,2,8,0,34,3,32.4,79.5,0.8,0.0,0,None,0.0,0,107,131,LOW,9.6
2024-08-22,3,8,0,34,3,33.7,84.8,0.0,0.0,0,None,0.0,0,109,131,LOW,11.9
2024-08-23,4,8,0,34,3,31.4,83.2,1.6,18.2,0,None,0.0,0,111,140,MEDIUM,23.8
2024-08-24,5,8,1,34,3,30.8,80.2,3.0,0.0,0,None,0.0,0,112,149,MEDIUM,41.1
2024-08-25,6,8,1,34,3,32.7,79.3,1.0,0.0,0,None,0.0,0,112,133,LOW,24.4
2024-08-26,0,8,0,35,3,33.3,83.5,0.0,0.0,0,None,0.0,0,107,141,MEDIUM,24.5
2024-08-27,1,8,0,35,3,33.9,84.8,0.0,4.5,0,None,0.0,0,108,134,LOW,18.3
2024-08-28,2,8,0,35,3,36.1,85.2,0.0,13.7,0,None,0.0,0,113,148,MEDIUM,40.2
2024-08-29,3,8,0,35,3,35.9,83.0,2.2,57.4,0,None,0.0,0,114,159,HIGH,48.4
2024-08-30,4,8,0,35,3,36.0,84.2,0.0,38.2,0,None,0.0,0,111,161,MEDIUM,50.0
2024-08-31,5,8,1,35,3,38.6,81.2,2.9,27.9,0,None,0.0,0,108,147,MEDIUM,39.0
2024-09-01,6,9,1,35,3,33.2,84.0,0.0,0.0,0,None,0.0,0,111,145,LOW,33.3
2024-09-02,0,9,0,36,3,31.3,87.3,0.0,0.0,0,None,0.0,0,111,141,MEDIUM,18.4
2024-09-03,1,9,0,36,3,31.4,89.0,0.0,18.8,1,Gowri-Ganesha,0.4,0,110,155,LOW,40.4
2024-09-04,2,9,0,36,3,31.5,84.5,4.5,0.0,1,Gowri-Ganesha,0.6,0,113,176,CRITICAL,62.5
2024-09-05,3,9,0,36,3,30.4,82.1,2.3,5.0,1,Gowri-Ganesha,0.8,0,110,178,CRITICAL,66.5
2024-09-06,4,9,0,36,3,29.1,83.6,0.0,41.5,1,Gowri-Ganesha,0.6,0,110,163,MEDIUM,48.1
2024-09-07,5,9,1,36,3,32.1,89.3,0.0,24.6,1,Gowri-Ganesha,0.4,1,112,187,CRITICAL,69.9
2024-09-08,6,9,1,36,3,31.9,81.9,7.5,24.0,0,None,0.0,0,109,164,MEDIUM,48.7
2024-09-09,0,9,0,37,3,30.4,83.9,0.0,45.6,0,None,0.0,0,111,157,MEDIUM,40.0
2024-09-10,1,9,0,37,3,31.4,80.2,3.7,13.0,0,None,0.0,0,109,148,MEDIUM,28.6
2024-09-11,2,9,0,37,3,30.8,80.2,0.0,6.6,0,None,0.0,0,107,141,MEDIUM,26.7
2024-09-12,3,9,0,37,3,30.3,81.1,0.0,33.0,0,None,0.0,0,109,150,LOW,36.3
2024-09-13,4,9,0,37,3,30.9,81.4,0.0,25.6,0,None,0.0,0,112,160,MEDIUM,37.4
2024-09-14,5,9,1,37,3,29.1,81.2,0.1,34.7,0,None,0.0,0,114,164,HIGH,50.3
2024-09-15,6,9,1,37,3,29.8,82.8,0.0,32.2,0,None,0.0,0,109,148,HIGH,45.7
2024-09-16,0,9,0,38,3,32.1,82.0,0.7,19.0,0,None,0.0,0,112,159,HIGH,32.5
2024-09-17,1,9,0,38,3,32.1,78.8,3.2,0.0,0,None,0.0,0,109,161,LOW,23.6
2024-09-18,2,9,0,38,3,31.0,83.6,0.0,0.0,0,None,0.0,0,108,132,LOW,9.7
2024-09-19,3,9,0,38,3,30.1,86.4,0.0,0.0,0,None,0.0,0,111,134,LOW,14.2
2024-09-20,4,9,0,38,3,29.6,88.4,0.0,0.0,0,None,0.0,1,107,155,LOW,32.1
2024-09-21,5,9,1,38,3,29.4,82.4,6.0,3.6,0,None,0.0,1,110,155,MEDIUM,50.6
2024-09-22,6,9,1,38,3,29.1,84.3,0.0,0.0,0,None,0.0,0,111,139,LOW,22.5
2024-09-23,0,9,0,39,3,30.5,86.6,0.0,17.7,0,None,0.0,0,106,148,MEDIUM,31.6
2024-09-24,1,9,0,39,3,28.3,82.9,3.7,10.4,0,None,0.0,0,113,158,HIGH,28.6
2024-09-25,2,9,0,39,3,29.8,83.8,0.0,34.2,0,None,0.0,0,107,151,MEDIUM,41.4
2024-09-26,3,9,0,39,3,29.4,83.9,0.0,52.4,0,None,0.0,0,108,155,HIGH,40.1
2024-09-27,4,9,0,39,3,30.0,89.9,0.0,30.0,0,None,0.0,0,108,149,LOW,36.0
2024-09-28,5,9,1,39,3,28.7,93.7,0.0,15.7,0,None,0.0,0,111,149,MEDIUM,37.1
2024-09-29,6,9,1,39,3,30.7,85.2,8.5,33.8,0,None,0.0,0,111,162,LOW,40.9
2024-09-30,0,9,0,40,3,32.0,92.6,0.0,2.0,0,None,0.0,1,112,195,CRITICAL,65.2
2024-10-01,1,10,0,40,4,27.5,83.5,9.1,0.0,0,None,0.0,0,115,130,MEDIUM,9.7
2024-10-02,2,10,0,40,4,25.0,85.7,0.0,0.0,0,None,0.0,0,113,118,LOW,6.6
2024-10-03,3,10,0,40,4,26.0,87.0,0.0,0.0,0,None,0.0,0,111,111,MEDIUM,1.3
2024-10-04,4,10,0,40,4,26.2,81.9,5.1,0.0,0,None,0.0,0,110,111,LOW,2.3
2024-10-05,5,10,1,40,4,23.9,83.3,0.0,0.0,0,None,0.0,0,108,106,LOW,4.7
2024-10-06,6,10,1,40,4,24.2,82.3,1.0,10.9,0,None,0.0,0,110,113,LOW,14.7
2024-10-07,0,10,0,41,4,24.9,83.7,0.0,0.0,0,None,0.0,0,111,141,HIGH,31.8
2024-10-08,1,10,0,41,4,25.6,83.6,0.1,0.0,0,None,0.0,0,117,121,MEDIUM,18.4
2024-10-09,2,10,0,41,4,25.6,86.4,0.0,0.0,0,None,0.0,0,109,112,MEDIUM,7.1
2024-10-10,3,10,0,41,4,25.8,84.7,1.7,0.0,0,None,0.0,0,116,119,LOW,4.6
2024-10-11,4,10,0,41,4,27.3,83.0,1.7,0.0,0,None,0.0,0,107,107,LOW,0.0
2024-10-12,5,10,1,41,4,28.1,85.7,0.0,0.0,0,None,0.0,0,106,103,MEDIUM,5.6
2024-10-13,6,10,1,41,4,23.7,85.8,0.0,0.0,0,None,0.0,0,108,108,LOW,3.2
2024-10-14,0,10,0,42,4,23.7,86.4,0.0,0.0,0,None,0.0,0,110,123,LOW,14.9
2024-10-15,1,10,0,42,4,23.9,82.5,3.9,0.0,0,None,0.0,0,113,112,LOW,4.1
2024-10-16,2,10,0,42,4,22.1,79.0,3.5,0.0,0,None,0.0,0,109,110,MEDIUM,6.8
2024-10-17,3,10,0,42,4,23.1,78.4,0.6,0.0,0,None,0.0,0,114,115,LOW,6.1
2024-10-18,4,10,0,42,4,25.2,77.8,0.5,0.0,1,Dasara,0.5,0,112,125,LOW,17.7
2024-10-19,5,10,1,42,4,23.8,81.7,0.0,0.0,1,Dasara,0.75,0,107,141,HIGH,54.0
2024-10-20,6,10,1,42,4,24.6,84.6,0.0,0.0,1,Dasara,1.0,0,112,150,HIGH,59.8
2024-10-21,0,10,0,43,4,23.6,83.0,1.7,7.0,1,Dasara,0.75,0,108,156,HIGH,55.8
2024-10-22,1,10,0,43,4,23.2,86.7,0.0,0.0,1,Dasara,0.5,0,110,138,MEDIUM,24.6
2024-10-23,2,10,0,43,4,25.5,88.8,0.0,0.0,0,None,0.0,0,107,113,LOW,6.6
2024-10-24,3,10,0,43,4,24.7,86.7,2.1,0.0,0,None,0.0,0,109,113,MEDIUM,5.2
2024-10-25,4,10,0,43,4,25.4,82.2,4.5,0.0,0,None,0.0,1,112,136,LOW,24.8
2024-10-26,5,10,1,43,4,23.0,86.7,0.0,0.0,0,None,0.0,1,113,130,HIGH,37.8
2024-10-27,6,10,1,43,4,25.8,84.5,2.2,11.7,0,None,0.0,0,114,132,MEDIUM,30.2
2024-10-28,0,10,0,44,4,26.3,83.7,0.8,19.1,0,None,0.0,0,111,140,LOW,26.3
2024-10-29,1,10,0,44,4,25.7,81.9,1.9,0.0,0,None,0.0,0,111,134,LOW,20.4
2024-10-30,2,10,0,44,4,26.2,79.1,2.8,0.0,0,None,0.0,0,108,110,LOW,5.0
2024-10-31,3,10,0,44,4,24.1,75.7,3.4,0.0,1,Rajyotsava,0.3,0,113,121,LOW,6.6
2024-11-01,4,11,0,44,4,20.8,70.8,4.9,0.0,1,Rajyotsava,0.4,0,110,124,LOW,7.0
2024-11-02,5,11,1,44,4,20.2,69.2,1.7,0.0,1,Rajyotsava,0.3,0,110,122,MEDIUM,24.9
2024-11-03,6,11,1,44,4,19.9,79.7,0.0,0.0,0,None,0.0,0,108,104,LOW,5.5
2024-11-04,0,11,0,45,4,19.3,73.5,6.1,0.0,0,None,0.0,0,109,117,LOW,6.3
2024-11-05,1,11,0,45,4,18.8,69.4,4.2,0.0,0,None,0.0,0,111,114,LOW,6.6
2024-11-06,2,11,0,45,4,20.0,72.1,0.0,0.0,0,None,0.0,0,113,110,LOW,4.6
2024-11-07,3,11,0,45,4,20.3,76.9,0.0,0.0,0,None,0.0,0,113,116,MEDIUM,6.1
2024-11-08,4,11,0,45,4,21.0,75.3,1.6,0.0,0,None,0.0,0,108,111,LOW,4.3
2024-11-09,5,11,1,45,4,20.7,75.9,0.0,0.0,0,None,0.0,0,114,110,MEDIUM,4.5
2024-11-10,6,11,1,45,4,21.1,69.0,6.9,0.0,0,None,0.0,0,109,107,LOW,7.8
2024-11-11,0,11,0,46,4,20.3,68.4,0.6,0.0,1,Deepavali,0.68,0,110,134,HIGH,37.3
2024-11-12,1,11,0,46,4,22.9,66.8,1.6,0.0,1,Deepavali,0.9,0,110,155,HIGH,48.1
2024-11-13,2,11,0,46,4,20.1,63.4,3.4,0.0,1,Deepavali,0.68,0,108,145,HIGH,50.4
2024-11-14,3,11,0,46,4,21.6,67.4,0.0,0.0,0,None,0.0,0,107,116,LOW,10.0
2024-11-15,4,11,0,46,4,22.8,62.7,4.7,0.0,0,None,0.0,0,109,112,LOW,5.8
2024-11-16,5,11,1,46,4,20.9,62.7,0.0,0.0,0,None,0.0,0,109,110,LOW,8.7
2024-11-17,6,11,1,46,4,23.3,65.0,0.0,0.0,0,None,0.0,0,108,109,LOW,10.9
2024-11-18,0,11,0,47,4,23.5,65.5,0.0,12.2,0,None,0.0,0,111,120,LOW,11.8
2024-11-19,1,11,0,47,4,23.6,69.5,0.0,0.0,0,None,0.0,0,110,125,LOW,15.0
2024-11-20,2,11,0,47,4,22.6,71.6,0.0,16.1,0,None,0.0,0,106,120,LOW,19.8
2024-11-21,3,11,0,47,4,21.5,74.6,0.0,0.0,0,None,0.0,0,111,133,HIGH,27.7
2024-11-22,4,11,0,47,4,20.8,76.0,0.0,0.0,0,None,0.0,0,108,111,LOW,8.6
2024-11-23,5,11,1,47,4,21.0,78.0,0.0,0.0,0,None,0.0,0,108,105,MEDIUM,3.4
2024-11-24,6,11,1,47,4,22.4,75.8,2.2,0.0,0,None,0.0,0,111,110,LOW,2.5
2024-11-25,0,11,0,48,4,21.9,75.4,0.4,0.0,0,None,0.0,0,109,121,LOW,10.8
2024-11-26,1,11,0,48,4,20.2,75.8,0.0,0.0,0,None,0.0,0,113,119,LOW,14.0
2024-11-27,2,11,0,48,4,21.2,74.9,0.9,0.0,0,None,0.0,0,110,117,LOW,9.3
2024-11-28,3,11,0,48,4,21.9,72.7,2.1,0.0,0,None,0.0,0,109,113,LOW,5.3
2024-11-29,4,11,0,48,4,22.1,71.6,1.1,0.0,0,None,0.0,0,109,114,LOW,4.5
2024-11-30,5,11,1,48,4,22.4,69.5,2.1,0.0,0,None,0.0,0,112,108,LOW,3.2
2024-12-01,6,12,1,48,4,17.7,59.5,10.0,0.0,0,None,0.0,0,113,112,LOW,6.9
2024-12-02,0,12,0,49,4,16.2,59.4,0.1,0.0,0,None,0.0,0,109,125,LOW,7.7
2024-12-03,1,12,0,49,4,15.2,57.7,1.8,0.0,0,None,0.0,0,111,123,MEDIUM,16.7
2024-12-04,2,12,0,49,4,13.6,56.6,1.0,0.0,0,None,0.0,0,109,123,LOW,12.3
2024-12-05,3,12,0,49,4,14.7,54.3,2.3,0.0,0,None,0.0,1,108,136,MEDIUM,29.2
2024-12-06,4,12,0,49,4,15.1,59.5,0.0,0.0,0,None,0.0,0,105,127,LOW,14.5
2024-12-07,5,12,1,49,4,14.9,60.0,0.0,0.0,0,None,0.0,0,113,129,LOW,11.4
2024-12-08,6,12,1,49,4,11.8,57.4,2.6,0.0,0,None,0.0,0,110,119,LOW,13.0
2024-12-09,0,12,0,50,4,11.7,60.9,0.0,0.0,0,None,0.0,0,112,127,LOW,6.6
2024-12-10,1,12,0,50,4,14.4,58.8,2.0,0.0,0,None,0.0,0,110,127,MEDIUM,10.0
2024-12-11,2,12,0,50,4,14.2,55.1,3.8,0.0,0,None,0.0,0,111,129,LOW,16.7
2024-12-12,3,12,0,50,4,15.3,60.1,0.0,0.0,0,None,0.0,1,106,138,MEDIUM,40.6
2024-12-13,4,12,0,50,4,13.9,58.5,1.7,0.0,0,None,0.0,0,108,127,LOW,15.5
2024-12-14,5,12,1,50,4,16.4,57.8,0.6,0.0,0,None,0.0,0,107,124,MEDIUM,16.4
2024-12-15,6,12,1,50,4,16.2,58.8,0.0,0.0,0,None,0.0,0,108,113,LOW,12.6
2024-12-16,0,12,0,51,4,16.6,62.7,0.0,0.0,0,None,0.0,0,110,126,LOW,4.0
2024-12-17,1,12,0,51,4,19.3,61.7,1.0,0.0,0,None,0.0,0,111,122,MEDIUM,7.2
2024-12-18,2,12,0,51,4,20.2,57.4,4.3,0.0,0,None,0.0,0,112,129,MEDIUM,19.6
2024-12-19,3,12,0,51,4,18.7,60.1,0.0,0.0,0,None,0.0,0,107,112,LOW,3.2
2024-12-20,4,12,0,51,4,17.3,58.6,1.5,0.0,0,None,0.0,0,114,122,LOW,2.5
2024-12-21,5,12,1,51,4,16.6,64.8,0.0,0.0,0,None,0.0,0,108,122,LOW,11.8
2024-12-22,6,12,1,51,4,17.1,62.9,1.9,0.0,0,None,0.0,0,111,119,MEDIUM,16.9
2024-12-23,0,12,0,52,4,16.8,55.0,7.9,0.0,1,Christmas,0.22,1,107,145,HIGH,46.5
2024-12-24,1,12,0,52,4,16.2,58.1,0.0,0.0,1,Christmas,0.3,0,109,143,MEDIUM,43.1
2024-12-25,2,12,0,52,4,18.0,64.7,0.0,0.0,1,Christmas,0.22,0,112,135,LOW,30.0
2024-12-26,3,12,0,52,4,17.4,67.5,0.0,0.0,0,None,0.0,0,113,129,LOW,5.4
2024-12-27,4,12,0,52,4,19.8,70.0,0.0,0.0,0,None,0.0,0,108,122,LOW,2.3
2024-12-28,5,12,1,52,4,18.9,63.0,7.1,0.0,0,None,0.0,0,109,119,MEDIUM,8.9
2024-12-29,6,12,1,52,4,20.3,64.5,0.0,0.0,0,None,0.0,1,113,138,MEDIUM,36.0
2024-12-30,0,12,0,1,4,19.5,60.5,4.0,0.0,0,None,0.0,0,110,141,LOW,26.5
2024-12-31,1,12,0,1,4,19.7,61.0,0.0,0.0,0,None,0.0,0,109,127,LOW,15.3
